time,gFx,gFy,gFz
13.842283,-1.0068,0.0447,0.0286
13.866484,-1.011,0.0406,0.0283
13.882165,-1.0161,0.0396,0.0318
13.902522,-1.01,0.0489,0.0381
13.923462,-1.0095,0.0545,0.0298
13.942056,-1.0039,0.0523,0.0271
13.96205,-1.0115,0.0428,0.0303
13.982636,-1.0154,0.0379,0.0335
14.001881,-1.0119,0.041,0.0315
14.023192,-1.0095,0.0515,0.0327
14.042054,-1.0124,0.054,0.0388
14.062047,-1.01,0.0459,0.0281
14.082134,-1.0044,0.0303,0.0208
14.104312,-1.0024,0.0115,0.0208
14.122112,-1.0115,0.0059,0.0195
14.142914,-1.0161,0.0315,0.02
14.161934,-1.0195,0.0594,0.0349
14.182719,-1.011,0.0716,0.0371
14.201781,-0.9948,0.0677,0.0303
14.222,-0.987,0.0586,0.0359
14.242248,-0.9863,0.0474,0.0281
14.262869,-1.0027,0.0464,0.0261
14.282419,-1.0141,0.0398,0.0291
14.301354,-1.0134,0.0396,0.03
14.322599,-1.0207,0.0484,0.0296
14.345194,-1.0283,0.0555,0.043
14.361958,-1.0066,0.0327,0.0537
14.382149,-0.9919,-0.0017,0.0322
14.401007,-1.01,-0.0191,0.0169
14.422312,-1.0239,-0.0066,0.0183
14.441739,-1.0181,0.0213,0.0064
14.461992,-1.0198,0.0359,0.0137
14.481444,-1.0264,0.0581,0.0261
14.501285,-1.009,0.0814,0.0435
14.521475,-0.99,0.0836,0.0364
14.541975,-0.9914,0.0713,0.0308
14.561365,-1.0002,0.0579,0.0418
14.581816,-1.0034,0.041,0.0445
14.601456,-1.0151,0.0296,0.0342
14.622542,-1.0298,0.0178,0.0327
14.641546,-1.0317,0.012,0.0408
14.661406,-1.0127,0.0244,0.0406
14.681567,-0.9873,0.0374,0.0239
14.701734,-0.9892,0.0498,0.0213
14.72285,-1.0032,0.0635,0.0291
14.741821,-1.0063,0.0611,0.0342
14.761595,-1.0085,0.053,0.034
14.782349,-1.0124,0.0364,0.0428
14.801756,-1.0146,0.0178,0.0435
14.822708,-1.0085,0.0061,0.0408
14.842419,-1.0107,0.0235,0.043
14.861961,-1.0115,0.0413,0.0545
14.882975,-1.0078,0.0474,0.0342
14.902086,-1.0034,0.0381,0.0318
14.921532,-1.0017,0.0291,0.0305
14.944226,-0.9995,0.0376,0.0489
14.961986,-0.9997,0.0484,0.053
14.982293,-0.9988,0.0528,0.0493
15.004311,-0.9897,0.0486,0.0374
15.023696,-0.9946,0.03,0.0215
15.042275,-1.0176,0.0188,0.0205
15.065562,-1.0332,0.0261,0.0198
15.08197,-1.0398,0.0401,0.0103
15.101943,-1.0327,0.0581,0.0117
15.122719,-1.0242,0.0689,0.0191
15.14251,-1.0117,0.0738,0.0315
15.162692,-0.9961,0.0828,0.0261
15.182638,-0.9839,0.0823,0.022
15.205269,-0.9817,0.0704,0.023
15.222123,-0.9851,0.0623,0.0269
15.242935,-1.0005,0.0621,0.0164
15.261757,-1.0173,0.0577,0.0098
15.282403,-1.0386,0.0445,0.0144
15.302194,-1.0469,0.0296,0.0298
15.321839,-1.0349,0.0149,0.0406
15.342475,-1.008,0.0032,0.0393
15.3621,-0.9819,0.0071,0.0264
15.383113,-0.9863,0.0242,0.0213
15.403767,-1.009,0.045,0.0293
15.422371,-1.0132,0.0572,0.0257
15.442169,-1.0107,0.0474,0.0198
15.461894,-1.0137,0.033,0.0315
15.482376,-1.0134,0.0166,0.0322
15.501696,-1.0029,0.0203,0.0227
15.522183,-1.0012,0.0325,0.031
15.542843,-1.0071,0.044,0.0222
15.561639,-1.0093,0.0388,0.0178
15.582007,-1.0132,0.0188,0.0232
15.603647,-1.0168,0.009,0.0083
15.621405,-1.0225,0.0127,-0.002
15.642655,-1.0347,0.0249,0.0117
15.661612,-1.0408,0.0406,0.0186
15.681378,-1.0391,0.073,0.0151
15.703223,-1.019,0.0916,0.0156
15.723252,-0.988,0.0931,0.0037
15.741445,-0.966,0.0755,-0.0046
15.76114,-0.9646,0.0608,0.0088
15.782816,-0.9697,0.0638,0.0188
15.801045,-0.9653,0.075,0.0159
15.821215,-0.9665,0.075,-0.0142
15.842219,-1.0088,0.0787,-0.0344
15.861025,-1.0549,0.0711,-0.0169
15.88107,-1.0742,0.0445,0.0151
15.901183,-1.0488,0.0061,0.0107
15.920878,-1.0061,-0.0193,-0.0147
15.941166,-0.9797,-0.0195,-0.0171
15.961108,-0.9807,0.001,-0.0024
15.981271,-0.9963,0.0296,0.0039
16.002639,-1.0093,0.0437,-0.0022
16.021063,-1.0229,0.0366,-0.0081
16.041255,-1.0317,0.0061,-0.0024
16.061011,-1.0391,-0.0288,0.0103
16.081872,-1.0413,-0.0476,0.0042
16.101636,-1.0503,-0.0393,-0.0193
16.1212,-1.0415,-0.012,-0.0127
16.141697,-1.0261,0.0271,-0.0107
16.161446,-0.9995,0.0589,-0.0335
16.18115,-0.978,0.055,-0.0457
16.203636,-0.9787,0.0364,-0.0457
16.220783,-1.0107,0.0127,-0.0227
16.24112,-1.0354,0.0137,0.0142
16.261427,-1.0339,0.0298,0.0068
16.280965,-1.0229,0.0313,-0.0017
16.301038,-1.0115,0.0296,0.0027
16.320738,-0.998,0.0237,-0.0032
16.341334,-0.9983,0.0176,-0.0169
16.360696,-1.0075,0.0132,-0.0171
16.381473,-1.0161,0.0098,-0.0188
16.401096,-1.0212,0.0078,-0.0264
16.420724,-1.0198,0.0139,-0.0169
16.441521,-1.0159,0.0308,-0.0257
16.460637,-1.0102,0.0547,-0.0169
16.481241,-0.999,0.0677,-0.0122
16.500715,-0.9961,0.0542,-0.0195
16.520812,-1.0119,0.041,-0.0161
16.541119,-1.0229,0.0266,-0.0029
16.56094,-1.0181,0.0169,0.0022
16.580662,-1.0063,0.0252,-0.0044
16.600848,-0.9966,0.042,-0.0107
16.621822,-0.9958,0.053,-0.0125
16.641408,-1.0058,0.0496,-0.0068
16.661126,-1.0088,0.0347,-0.0046
16.681359,-1.0097,0.0232,-0.0049
16.701567,-1.0166,0.0191,-0.0056
16.721424,-1.0166,0.0257,-0.011
16.742042,-1.0129,0.0366,-0.0183
16.76112,-1.0115,0.0425,-0.0081
16.783972,-1.0154,0.0354,0.0093
16.802332,-1.0163,0.0293,0.0073
16.821395,-1.0075,0.0332,-0.0071
16.841576,-1.0056,0.044,0.0034
16.861609,-1.0088,0.0437,-0.0095
16.88136,-1.0102,0.043,-0.0093
16.902247,-1.01,0.0393,-0.0042
16.921534,-1.008,0.0413,-0.0061
16.941548,-1.0075,0.0391,-0.0042
16.961154,-1.0159,0.0332,-0.0002
16.981897,-1.0124,0.0269,-0.0078
17.001041,-1.0036,0.0313,-0.0083
17.023558,-1.0039,0.0354,-0.0059
17.041836,-1.01,0.0406,-0.0044
17.060952,-1.0127,0.0435,-0.0078
17.081365,-1.0083,0.0359,-0.0022
17.101183,-1.0139,0.031,-0.002
17.121337,-1.0144,0.0371,0.0024
17.141409,-1.0085,0.0454,-0.0012
17.162011,-1.0056,0.0423,0.002
17.181052,-1.0119,0.0352,0.0039
17.201021,-1.0124,0.0354,-0.0017
17.221912,-1.0088,0.0344,0.0005
17.241342,-1.0049,0.0413,0
17.261077,-1.0032,0.0432,-0.0061
17.2813,-1.0034,0.0435,-0.0064
17.301227,-1.0041,0.0391,-0.0046
17.321632,-1.0093,0.0384,-0.0002
17.341948,-1.0105,0.0398,0.002
17.360962,-1.0112,0.0376,-0.0012
17.381205,-1.0073,0.0401,-0.0073
17.401869,-1.0036,0.0452,-0.0132
17.421058,-1.0032,0.0464,-0.0125
17.441698,-1.0112,0.043,-0.0032
17.461256,-1.0198,0.0435,0.0037
17.48129,-1.0168,0.0428,0.0049
17.501434,-1.01,0.0408,-0.0073
17.521825,-1.0139,0.0349,0.0059
17.541677,-1.011,0.032,-0.0034
17.561251,-1.0046,0.0254,-0.0095
17.584967,-1.0102,0.0366,-0.002
17.60229,-1.0073,0.0493,-0.0022
17.620871,-1.0122,0.0379,-0.0037
17.641954,-1.019,0.0244,0.0007
17.661219,-1.0132,0.0203,-0.0022
17.681554,-1.0073,0.0264,-0.0034
17.702162,-1.0073,0.0362,-0.0015
17.721104,-1.0117,0.0337,0.0022
17.741393,-1.008,0.0235,0.0086
17.761391,-1.0029,0.012,0.0215
17.781597,-1.001,0.0117,0.0171
17.801922,-1.0032,0.0286,0.0203
17.821378,-1.0014,0.0459,0.0188
17.841748,-0.9966,0.0447,0.0188
17.861263,-0.9961,0.0381,0.0134
17.881717,-1.0046,0.0415,0.0132
17.901773,-1.0212,0.0528,0.0076
17.92167,-1.021,0.0569,0.0007
17.941805,-1.0132,0.0552,-0.0164
17.961101,-1.0088,0.0567,-0.0259
17.981602,-1.0093,0.0574,-0.0269
18.001912,-1.0063,0.0535,-0.0315
18.022243,-1.011,0.0542,-0.0464
18.041832,-1.0203,0.0501,-0.0498
18.06207,-1.0234,0.0425,-0.0435
18.082237,-1.0151,0.0252,-0.0545
18.101336,-1.0127,0.0252,-0.0738
18.121695,-1.031,0.0283,-0.0682
18.141707,-1.0388,0.0313,-0.0308
18.16144,-1.0242,0.0193,-0.021
18.181679,-0.9934,0.0083,-0.0462
18.201419,-0.9992,0.0039,-0.0408
18.22171,-1.0093,0.0012,-0.0274
18.246979,-1.0041,0.0027,-0.0071
18.26107,-1.0141,0.0156,-0.0005
18.281411,-1.0237,0.0384,-0.0166
18.301265,-1.0376,0.0591,-0.0213
18.321334,-1.0474,0.0706,-0.0017
18.346992,-1.0361,0.0567,0.0073
18.364584,-1.0102,0.044,0
18.381907,-0.9873,0.0396,-0.0066
18.403008,-0.9777,0.0479,0.0039
18.422266,-0.9922,0.0621,0.0147
18.441814,-1.011,0.0652,0.0342
18.46157,-1.0193,0.0618,0.0305
18.481514,-1.0163,0.0498,0.01
18.501562,-1.0139,0.0281,0.0042
18.521244,-1.0347,0.0132,0.0274
18.54636,-1.0435,0.0129,0.0388
18.561201,-1.0071,0.0332,0.0105
18.581648,-0.9658,0.0403,-0.0195
18.603294,-0.9558,0.0276,-0.0261
18.6223,-0.9951,0.0166,-0.0183
18.641611,-1.019,0.0347,-0.0137
18.661224,-1.0051,0.0628,-0.0283
18.682678,-0.9988,0.0643,-0.0357
18.702487,-1.0083,0.0481,-0.0217
18.721558,-1.0222,0.0342,-0.0134
18.74192,-1.0276,0.0283,-0.0098
18.762223,-1.02,0.0225,-0.0225
18.782617,-1.0129,0.0239,-0.0244
18.801746,-1.0134,0.0354,-0.0107
18.821939,-1.0141,0.0464,-0.0081
18.842858,-1.0171,0.0508,-0.0137
18.861597,-1.019,0.0442,-0.0073
18.881376,-1.02,0.0643,-0.0164
18.902924,-1.0159,0.0728,-0.0567
18.921265,-1.0041,0.0577,-0.0423
18.941697,-1.0222,0.0518,-0.0059
18.964333,-1.043,0.0401,-0.0032
18.980732,-1.0542,0.0127,0.0164
19.001427,-0.9775,-0.0139,0.0574
19.021841,-0.8165,0.0623,0.1366
19.041878,-0.8253,0.0625,-0.1187
19.060789,-1.0777,0.0181,-0.3538
19.082057,-1.2829,0.0151,-0.0437
19.101124,-1.2115,-0.002,0.1537
19.121436,-0.9812,-0.0215,-0.0359
19.142202,-0.8302,-0.0029,-0.1341
19.161059,-0.8207,0.0364,-0.1502
19.185394,-0.9404,0.0552,-0.0696
19.203829,-1.0992,0.0801,0.0638
19.22167,-1.1642,0.0569,0.0618
19.242033,-1.0772,-0.0005,-0.0344
19.261741,-0.9904,-0.0144,-0.1178
19.281296,-0.933,0.0103,-0.1258
19.302183,-0.9614,0.0574,-0.0901
19.322008,-1.0102,0.076,-0.0315
19.342005,-1.0317,0.0577,-0.0017
19.361547,-1.0205,0.0242,-0.0147
19.38457,-1.0107,0.0086,-0.0379
19.401778,-1.0159,0.021,-0.0476
19.421141,-1.0188,0.0432,-0.0423
19.45504,-1.01,0.0452,-0.0379
19.461053,-0.9966,0.0457,-0.043
19.482122,-1.0014,0.0406,-0.0462
19.502528,-1.0112,0.0315,-0.0359
19.521624,-1.021,0.0315,-0.0242
19.541708,-1.0222,0.0327,-0.0264
19.566195,-1.0036,0.0379,-0.0388
19.581354,-0.9997,0.0371,-0.0469
19.605007,-1.0014,0.0366,-0.0489
19.621437,-1.0166,0.0276,-0.0413
19.641515,-1.0163,0.0357,-0.0354
19.661528,-1.0107,0.0454,-0.0459
19.683162,-1.0129,0.0386,-0.0457
19.702647,-1.0141,0.0335,-0.0352
19.722294,-1.0085,0.0279,-0.0413
19.749638,-1.0032,0.0244,-0.0489
19.761383,-1.0151,0.0269,-0.0393
19.781589,-1.0188,0.0318,-0.0359
19.801447,-1.0071,0.0349,-0.0457
19.822651,-1.0039,0.0349,-0.0393
19.842239,-1.0141,0.0381,-0.0332
19.861832,-1.0139,0.0376,-0.0269
19.881726,-1.0105,0.0298,-0.0362
19.902459,-1.0129,0.0283,-0.0318
19.921682,-1.0166,0.0322,-0.032
19.942798,-1.0093,0.0335,-0.0322
19.962326,-1.0073,0.0352,-0.0315
19.982079,-1.0078,0.0349,-0.0252
20.001989,-1.0193,0.0347,-0.0164
20.021526,-1.0288,0.0403,-0.0051
20.045365,-1.0281,0.0498,-0.0112
20.061839,-1.0212,0.0599,-0.0381
20.082941,-1.009,0.0569,-0.0398
20.103324,-0.987,0.0437,-0.0296
20.121845,-0.9738,0.0298,-0.0215
20.142257,-0.979,0.0225,-0.012
20.167247,-0.9865,0.0088,0.0027
20.181594,-0.9865,-0.0015,0.021
20.2029,-0.9985,-0.0044,0.0288
20.222193,-1.0146,-0.0051,0.0244
20.241909,-1.0227,0.0022,0.0227
20.262316,-1.0085,0.0149,-0.0029
20.281777,-0.9936,0.0281,-0.0198
20.301813,-0.9919,0.0396,-0.0225
20.32147,-1.0034,0.0496,-0.0161
20.342481,-1.0315,0.065,-0.0186
20.361864,-1.0579,0.0823,-0.0215
20.382187,-1.0408,0.0884,-0.0247
20.40251,-0.9909,0.0628,-0.0213
20.421581,-0.9653,0.023,-0.03
20.442241,-0.9834,0.0022,-0.0425
20.465762,-1.0154,0.0129,-0.0413
20.481898,-1.0388,0.0313,-0.0349
20.502609,-1.0425,0.0486,-0.0393
20.522141,-1.0303,0.0572,-0.0398
20.542391,-1.0085,0.0638,-0.0513
20.561969,-0.9997,0.0679,-0.0657
20.583283,-1.009,0.0623,-0.0875
20.600942,-1.0203,0.0479,-0.0897
20.621924,-1.0315,0.0315,-0.0757
20.641986,-1.0305,0.0122,-0.065
20.663287,-1.0173,0.0015,-0.0677
20.682709,-0.9946,0.0215,-0.0701
20.702276,-0.9741,0.0472,-0.0716
20.721107,-0.968,0.0701,-0.0862
20.742482,-0.9726,0.0809,-0.098
20.765823,-0.9902,0.0743,-0.0982
20.782354,-1.009,0.0662,-0.0919
20.80176,-1.0193,0.0579,-0.0972
20.821777,-1.0271,0.052,-0.107
20.842129,-1.0586,0.0359,-0.1141
20.862647,-1.0862,0.0049,-0.1094
20.88245,-1.094,-0.0325,-0.1116
20.902066,-1.0381,-0.0611,-0.1009
20.921937,-0.9501,-0.0811,-0.0755
20.942482,-0.8876,-0.0933,-0.085
20.961677,-0.8852,-0.1016,-0.1178
20.981754,-0.9245,-0.0862,-0.1383
21.001903,-0.9922,-0.0344,-0.0945
21.023661,-1.0356,0.0044,-0.0574
21.041391,-1.0584,0.0215,-0.0774
21.061813,-1.0454,-0.0086,-0.1094
21.081556,-1.0557,-0.0406,-0.1649
21.101819,-1.1234,-0.0511,-0.1456
21.126107,-1.149,-0.0215,-0.0574
21.142291,-1.0733,0.0393,-0.0718
21.161984,-0.9846,0.0853,-0.1324
21.181642,-0.9352,0.1241,-0.152
21.201339,-0.9313,0.1554,-0.1361
21.221847,-0.9472,0.172,-0.1351
21.242346,-0.9812,0.1309,-0.1449
21.261532,-1.0085,0.0479,-0.1131
21.282251,-1.0295,-0.0117,-0.0665
21.302184,-1.0078,-0.032,-0.0503
21.321545,-0.9472,0.0015,-0.0726
21.342506,-0.9069,0.0611,-0.0865
21.361767,-0.903,0.119,-0.098
21.381444,-1.009,0.1583,-0.2074
21.402021,-1.1947,0.1534,-0.1845
21.421539,-1.2367,0.1229,-0.0076
21.442134,-1.1072,0.0982,0.0266
21.461848,-0.9589,0.0789,-0.0586
21.482391,-0.8776,0.0706,-0.1182
21.502765,-0.8483,0.0618,-0.1209
21.521712,-0.8778,0.0806,-0.088
21.553153,-0.9487,0.1092,-0.0965
21.561052,-1.0308,0.1234,-0.076
21.58128,-1.0711,0.1268,-0.0418
21.600957,-1.0818,0.1195,-0.0555
21.620763,-1.0848,0.0916,-0.0855
21.640914,-1.0811,0.0623,-0.119
21.662597,-1.0589,0.033,-0.1476
21.680993,-1.0305,0.0066,-0.1263
21.701599,-1.0234,0.0056,-0.1051
21.721457,-1.0005,0.0186,-0.1104
21.742187,-0.9391,0.0344,-0.1209
21.761078,-0.8898,0.0515,-0.1319
21.78472,-0.8722,0.0674,-0.139
21.800976,-0.8724,0.0796,-0.1373
21.821339,-0.8966,0.0909,-0.1451
21.849343,-0.9846,0.1077,-0.1727
21.861907,-1.1116,0.1121,-0.1835
21.883334,-1.1781,0.0948,-0.1439
21.902418,-1.161,0.0515,-0.0638
21.921309,-1.1014,-0.0049,-0.0586
21.94178,-1.03,-0.0188,-0.0677
21.967786,-0.9685,-0.0012,-0.0728
21.982406,-0.9208,0.0198,-0.084
22.001145,-0.9172,0.0386,-0.0928
22.021343,-0.9602,0.0533,-0.0889
22.045232,-1.0159,0.0564,-0.0823
22.061293,-1.0603,0.0388,-0.0774
22.081769,-1.0867,0.0264,-0.074
22.101234,-1.0684,0.0335,-0.0875
22.12141,-1.0347,0.0579,-0.1051
22.149875,-1.0107,0.0916,-0.116
22.161779,-0.9963,0.1129,-0.1107
22.181759,-0.9843,0.1112,-0.0992
22.202018,-0.9626,0.0867,-0.0977
22.221673,-0.9482,0.0557,-0.1038
22.241575,-0.9438,0.0484,-0.1011
22.261564,-0.9316,0.0613,-0.0911
22.280752,-0.9355,0.0926,-0.0967
22.302221,-0.977,0.1209,-0.1339
22.332464,-1.0567,0.1234,-0.1412
22.34174,-1.116,0.0836,-0.0689
22.360926,-1.0928,0.0391,-0.0064
22.383106,-1.0271,-0.0042,-0.0454
22.401379,-0.9743,0.0022,-0.1011
22.421596,-0.9482,0.0291,-0.0989
22.441783,-0.9665,0.0533,-0.0735
22.46116,-0.9997,0.0762,-0.0542
22.483046,-1.0173,0.0799,-0.0655
22.509954,-1.0242,0.0545,-0.0916
22.521788,-1.0391,0.0435,-0.1016
22.541967,-1.0586,0.0528,-0.0958
22.561926,-1.0708,0.0672,-0.0877
22.581847,-1.062,0.0713,-0.0848
22.601301,-1.0247,0.0662,-0.088
22.621785,-0.9777,0.0555,-0.0865
22.641899,-0.9511,0.0508,-0.0945
22.661231,-0.9423,0.0479,-0.0941
22.681662,-0.9382,0.0528,-0.0767
22.701617,-0.934,0.0569,-0.0672
22.720997,-0.9406,0.0682,-0.086
22.749687,-0.9812,0.0699,-0.1204
22.760921,-1.0496,0.0611,-0.1307
22.781689,-1.117,0.0528,-0.0826
22.80198,-1.129,0.032,-0.0217
22.821249,-1.0818,0.0115,-0.0269
22.841685,-1.0102,0.0164,-0.0616
22.861634,-0.9506,0.0384,-0.0691
22.881733,-0.9008,0.0503,-0.0584
22.901345,-0.893,0.0606,-0.0557
22.921739,-0.9435,0.0716,-0.0464
22.942163,-1.011,0.0694,-0.021
22.961858,-1.0657,0.0723,-0.001
22.98156,-1.0843,0.0784,0.001
23.001921,-1.0637,0.0811,0.0007
23.021184,-1.0298,0.0701,-0.0049
23.04662,-0.9966,0.0572,-0.0183
23.061214,-0.9839,0.0594,-0.0134
23.081917,-0.9687,0.066,-0.0037
23.101901,-0.9692,0.0696,-0.011
23.121105,-0.9887,0.0684,-0.0164
23.141652,-1.0168,0.0682,-0.0164
23.161616,-1.0437,0.0674,-0.0046
23.18177,-1.0466,0.0684,-0.001
23.201675,-1.031,0.0708,-0.0093
23.221689,-1.0117,0.0738,-0.0156
23.241904,-1.0014,0.0696,-0.0139
23.261763,-1.0012,0.0667,-0.0086
23.284131,-1.0014,0.0635,-0.0181
23.302504,-0.9956,0.0584,-0.0164
23.321327,-1.0007,0.0594,-0.0217
23.341828,-1.0063,0.0638,-0.023
23.361021,-1.0171,0.0638,-0.0081
23.381365,-1.0183,0.0608,0.0039
23.401584,-1.0146,0.0569,-0.0007
23.421418,-1.0095,0.0528,-0.0093
23.445646,-1.0085,0.052,-0.0132
23.462376,-1.0049,0.0562,-0.0147
23.481381,-1.0034,0.0589,-0.0166
23.50253,-1.0046,0.0618,-0.0193
23.522196,-1.0134,0.0591,-0.0169
23.54204,-1.0149,0.055,-0.0134
23.564517,-1.0119,0.0503,-0.0154
23.583558,-1.0058,0.0537,-0.0239
23.601626,-1.0039,0.0572,-0.0318
23.621136,-1.0051,0.0603,-0.0322
23.642989,-1.0129,0.0621,-0.0164
23.661729,-1.0207,0.0635,-0.0044
23.681843,-1.0195,0.0613,-0.0051
23.701872,-1.0085,0.0567,-0.0225
23.721782,-1.0071,0.064,-0.0154
23.741915,-1.0024,0.065,-0.0137
23.762653,-1.0061,0.0611,-0.0244
23.782253,-1.0095,0.0633,-0.0181
23.80162,-1.0102,0.073,-0.0147
23.822123,-1.0139,0.0699,-0.0081
23.84235,-1.0105,0.0616,-0.0161
23.863966,-1.0024,0.0515,-0.022
23.882241,-1.0036,0.0479,-0.0193
23.90254,-1.0132,0.0537,-0.0137
23.921661,-1.0156,0.0599,-0.0112
23.942648,-1.0117,0.0591,-0.0205
23.96163,-1.0073,0.0569,-0.0164
23.981923,-1.0078,0.054,-0.0232
24.012128,-1.0078,0.053,-0.0142
24.021055,-1.0085,0.0533,-0.0127
24.041871,-1.0097,0.0542,-0.0149
24.062456,-1.0112,0.0562,-0.0139
24.08266,-1.0115,0.0564,-0.0176
24.101853,-1.0134,0.0547,-0.0217
24.122187,-1.0117,0.0542,-0.0203
24.142529,-1.009,0.0537,-0.022
24.161896,-1.0085,0.0537,-0.0225
24.182824,-1.0102,0.0528,-0.0198
24.201741,-1.0127,0.052,-0.0149
24.221535,-1.019,0.0525,-0.0127
24.243064,-1.0141,0.0537,-0.0188
24.261521,-1.0093,0.052,-0.0283
24.281347,-1.0071,0.0501,-0.0357
24.301682,-1.0097,0.0503,-0.0359
24.321889,-1.0171,0.0542,-0.0166
24.342668,-1.0239,0.0511,-0.0027
24.361906,-1.0061,0.0498,-0.0247
24.381759,-0.9958,0.0535,-0.0325
24.401767,-0.9973,0.053,-0.0371
24.426142,-1.008,0.0501,-0.0359
24.441822,-1.0166,0.0557,-0.0281
24.461968,-1.0129,0.0677,-0.0259
24.481565,-1.0132,0.0704,-0.0217
24.5016,-1.0105,0.0611,-0.0139
24.521853,-1.0058,0.0457,-0.0235
24.546354,-1.0041,0.0428,-0.0298
24.563413,-1.01,0.0506,-0.0242
24.58221,-1.0139,0.0645,-0.0178
24.606507,-1.0144,0.0657,-0.0203
24.621188,-1.0124,0.0643,-0.0257
24.641909,-1.011,0.0581,-0.0171
24.662303,-1.0122,0.0535,-0.0169
24.682204,-1.0041,0.0542,-0.0112
24.702229,-1.0034,0.0584,-0.0159
24.721937,-1.0061,0.0613,-0.0112
24.742682,-1.0119,0.0623,-0.0122
24.762624,-1.0127,0.0562,-0.02
24.789773,-1.0156,0.0513,-0.022
24.801094,-1.0132,0.0525,-0.0183
24.821594,-1.0068,0.0555,-0.0203
24.851607,-1.0022,0.0562,-0.0191
24.861541,-1.0024,0.0559,-0.0151
24.881053,-1.0107,0.055,-0.0159
24.901554,-1.0127,0.0567,-0.0195
24.921315,-1.0137,0.0569,-0.0237
24.945093,-1.0107,0.0594,-0.0269
24.96266,-1.0058,0.0569,-0.0327
24.981821,-1.0046,0.0552,-0.0242
25.001947,-1.0127,0.0511,-0.0081
25.022143,-1.0188,0.0481,-0.0049
25.041772,-1.0044,0.0513,-0.0252
25.061471,-1.0046,0.0594,-0.0261
25.082793,-1.0044,0.0596,-0.0247
25.102069,-1.0095,0.0555,-0.0337
25.121389,-1.0115,0.0584,-0.021
25.146068,-1.0066,0.0672,-0.0222
25.162046,-1.0075,0.0682,-0.0225
25.183025,-1.0137,0.0638,-0.02
25.201931,-1.0129,0.053,-0.0259
25.221212,-1.0051,0.0501,-0.0318
25.242041,-1.0056,0.0547,-0.0254
25.264021,-1.0073,0.0623,-0.0188
25.281618,-1.0066,0.0638,-0.0244
25.302595,-1.0102,0.0603,-0.0217
25.321539,-1.0056,0.0589,-0.0232
25.34228,-1.0127,0.0599,-0.0208
25.362078,-1.0124,0.0608,-0.0122
25.381455,-1.0088,0.0674,-0.0188
25.401408,-1.0093,0.0665,-0.0186
25.421759,-1.0107,0.0662,-0.0203
25.446268,-1.0117,0.0584,-0.0237
25.461789,-1.0093,0.0606,-0.0271
25.481949,-1.0107,0.0596,-0.0247
25.503104,-1.0088,0.0621,-0.023
25.521641,-1.008,0.0625,-0.0254
25.541806,-1.0097,0.0657,-0.0276
25.563316,-1.0124,0.0633,-0.0254
25.584014,-1.0134,0.0623,-0.0232
25.601188,-1.011,0.0616,-0.0249
25.622485,-1.0085,0.0633,-0.0288
25.641422,-1.0088,0.0623,-0.0315
25.661536,-1.0078,0.0613,-0.0303
25.68242,-1.0102,0.0584,-0.0249
25.702087,-1.0141,0.0591,-0.0132
25.721795,-1.0095,0.0572,-0.0252
25.742365,-0.9978,0.0596,-0.0342
25.761244,-1.0041,0.0633,-0.0357
25.781673,-1.009,0.0601,-0.0305
25.80705,-1.0151,0.0569,-0.0362
25.821697,-1.0141,0.0611,-0.0276
25.8414,-1.0107,0.0687,-0.034
25.86575,-1.0051,0.0652,-0.0308
25.881622,-1.0105,0.0545,-0.0261
25.902224,-1.0137,0.0503,-0.0313
25.921896,-1.0075,0.0535,-0.033
25.944263,-1.0078,0.0643,-0.031
25.961871,-1.0095,0.0691,-0.0352
25.982066,-1.0093,0.0684,-0.0332
26.002128,-1.0115,0.0655,-0.0276
26.021336,-1.0129,0.0628,-0.031
26.042365,-1.0102,0.064,-0.0254
26.061103,-1.0061,0.0655,-0.0313
26.081303,-1.0049,0.0662,-0.0293
26.101595,-1.0073,0.0625,-0.0259
26.12174,-1.009,0.0547,-0.0303
26.141771,-1.0137,0.0525,-0.0291
26.162847,-1.0119,0.0579,-0.03
26.181613,-1.0095,0.0594,-0.0298
26.201345,-1.0032,0.0618,-0.0315
26.225555,-1.0046,0.0621,-0.0281
26.241812,-1.0063,0.0611,-0.0271
26.26158,-1.0102,0.0638,-0.0276
26.282139,-1.0146,0.0625,-0.0259
26.301211,-1.0112,0.0633,-0.0291
26.321562,-1.0093,0.064,-0.0335
26.342298,-1.0049,0.0601,-0.0337
26.361118,-1.0085,0.0608,-0.0349
26.38126,-1.0085,0.0621,-0.0335
26.402599,-1.0139,0.0589,-0.0244
26.421635,-1.0176,0.0586,-0.0205
26.442243,-1.0049,0.0584,-0.0391
26.463897,-1.0012,0.0657,-0.0401
26.482194,-1.0073,0.0633,-0.0408
26.501426,-1.0095,0.0618,-0.0406
26.525184,-1.0078,0.0584,-0.0396
26.541674,-1.0083,0.0687,-0.0381
26.561773,-1.0107,0.0716,-0.0366
26.581761,-1.0122,0.0618,-0.0315
26.601299,-1.0117,0.0511,-0.0366
26.621571,-1.0054,0.0481,-0.0459
26.647314,-1.0051,0.0608,-0.0454
26.663587,-1.0105,0.0689,-0.0437
26.681336,-1.0071,0.066,-0.0476
26.701973,-1.0071,0.0618,-0.0391
26.721706,-1.0046,0.0581,-0.0447
26.743165,-1.0032,0.0652,-0.0376
26.762056,-1.0027,0.0728,-0.0401
26.781696,-1.0105,0.0716,-0.0413
26.801415,-1.0151,0.063,-0.0332
