time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s)
7.342878,-2.7104,0.342,-0.1625,-16.771,2.9861,-1.1803,-0.1,-1.2096,-0.0907,980.7234,37.38,-1.62,13.26,13.0,268.7399,-177.8622,-87.5913,82.3668,59.93229101,10.71991311,0.0
7.40039,-0.7354,0.0682,-0.2792,2.5807,0.3191,-3.2388,-0.4073,-0.5835,0.0296,980.7234,36.78,-1.32,9.3,13.0,270.0714,-2.0386,-87.0628,76.6753,59.93229101,10.71991311,0.0
7.462576,0.3655,-0.1253,-0.1598,13.3625,-1.7715,-2.0252,-0.141,0.0335,0.4163,980.7246,37.08,-0.24,8.1,13.0,270.5464,-3.1757,-87.3106,76.6753,59.93229101,10.71991311,0.0
7.520652,-0.2612,0.1031,0.0623,7.2301,0.4635,0.4171,-0.2253,0.9297,-0.3021,980.7246,36.3,-2.76,9.96,22.0,268.8614,-3.1968,-88.8681,76.6753,59.93229101,10.71991311,0.0
7.582932,0.0259,-0.0831,0.1141,10.0427,-1.2933,1.4608,-0.017,0.7537,0.0583,980.7043,36.24,-1.5,12.3,22.0,266.6114,-177.1987,-87.9951,76.6753,59.93229101,10.71991311,0.0
7.643633,0.163,-0.0479,-0.0281,11.3811,-0.9217,0.2094,-0.1587,-0.0325,-0.2385,980.709,38.4,-0.18,13.44,22.0,268.4704,-177.3555,-87.1637,76.6753,59.93229101,10.71991311,0.0
7.700488,-0.0694,0.0472,0.052,9.1085,0.1322,1.0069,-0.1703,-0.1644,-0.2899,980.709,36.6,-0.18,12.9,18.0,270.2396,-178.0726,-87.0938,72.3196,59.93229101,10.71991311,0.0
7.760551,-2.6833,-0.0142,-0.536,-16.5279,-0.3363,-4.4127,-0.0518,2.4489,-0.2337,980.688,37.62,1.38,13.86,18.0,271.2829,-178.8463,-85.0825,72.3196,59.93229101,10.71991311,0.0
7.822966,-2.3176,-0.0931,-0.2741,-13.0001,-1.002,-1.3296,-0.4177,-2.2236,0.0021,980.688,38.82,1.62,18.84,18.0,273.4943,-179.4755,-82.0476,72.3196,59.93229101,10.71991311,0.0
7.882423,-1.6721,0.1131,-0.1029,-6.7144,0.89,0.5957,0.4052,-0.4326,0.3186,980.6814,37.08,0.24,17.82,18.0,273.637,-178.7229,-80.5861,72.3196,59.93229101,10.71991311,0.0
7.942038,-1.1497,-0.086,-0.0967,-1.5173,-1.1471,0.058,0.407,0.4263,0.0687,980.6848,37.74,0.06,16.74,12.0,273.7487,-178.2217,-84.1086,72.3196,59.93229101,10.71991311,0.0
7.999658,-0.9216,0.0679,-0.1165,0.7165,0.4021,-0.1019,0.3178,-0.603,0.1579,980.6848,37.62,0.06,15.84,12.0,276.0593,-178.4606,-83.9096,78.9504,59.93229101,10.71991311,0.0
8.061107,-0.7642,0.0232,-0.173,2.2608,-0.1772,-0.7251,0.3001,0.4147,0.1683,980.6792,38.04,-0.66,15.3,12.0,275.1462,-177.635,-84.3189,78.9504,59.93229101,10.71991311,0.0
8.120837,-0.935,0.0352,-0.1693,0.5538,-0.0855,-0.4058,0.2372,0.1154,0.0363,980.6792,37.26,-1.98,17.7,15.0,274.2586,-177.4856,-82.6501,78.9504,59.93229101,10.71991311,0.0
8.180855,-0.8065,0.065,-0.1361,1.8266,0.1782,-0.2007,0.1297,-0.4491,0.1188,980.6702,38.04,-1.62,16.56,15.0,272.8364,-177.3193,-83.3589,78.9504,59.93229101,10.71991311,0.0
8.243531,-0.7586,0.0508,-0.0537,2.3171,-0.0459,0.3585,0.0502,-0.468,0.1255,980.667,38.7,-1.62,15.06,15.0,271.5341,-176.8207,-84.8129,78.9504,59.93229101,10.71991311,0.0
8.301043,-0.9924,-0.001,-0.1639,0.0372,-0.5855,-0.8811,0.1095,0.0647,-0.0064,980.667,37.2,-3.36,16.32,16.0,270.3395,-176.6333,-85.7503,72.8647,59.93229101,10.71991311,0.0
8.361043,-1.0366,0.14,0.0071,-0.4292,0.8642,1.185,0.3404,0.3377,-0.0589,980.678,38.28,-1.74,14.28,16.0,270.9462,-177.0325,-83.4593,72.8647,59.93229101,10.71991311,0.0
8.421029,-0.7166,0.0002,-0.1339,2.7488,-0.4498,-0.6145,-0.3053,-0.7056,-0.1775,980.678,38.46,-1.32,13.74,16.0,271.8336,-177.3573,-85.9172,72.8647,59.93229101,10.71991311,0.0
8.482304,-1.0962,0.0569,-0.086,-0.9652,0.1546,-0.2098,0.1321,0.8454,-0.0797,980.6895,37.98,-1.08,11.04,16.0,271.4004,-177.6431,-86.2962,72.8647,59.93229101,10.71991311,0.0
8.542341,-0.9773,-0.0039,-0.086,0.1774,-0.3346,0.1226,0.1248,-0.1766,-0.1964,980.6763,37.14,-1.92,14.34,15.0,271.9328,-178.2689,-84.348,72.8647,59.93229101,10.71991311,0.0
8.600277,-1.0002,0.0286,-0.0767,-0.0287,0.0721,0.0267,-0.0188,-0.2029,-0.0583,980.6763,38.7,1.62,12.24,15.0,273.0632,-178.7846,-85.446,71.2915,59.93229101,10.71991311,0.0
8.660125,-1.0366,0.0161,-0.0679,-0.3833,-0.0452,0.0868,0.016,0.0891,-0.0186,980.6741,37.5,-0.84,13.56,15.0,272.6723,-178.8128,-85.5986,71.2915,59.93229101,10.71991311,0.0
8.721367,-1.0039,0.0467,-0.0833,-0.0591,0.271,-0.1044,-0.0701,-0.1876,-0.0131,980.6741,38.94,0.12,12.36,15.0,272.9992,-178.9113,-85.8357,71.2915,59.93229101,10.71991311,0.0
8.779837,-1.0166,0.0472,-0.073,-0.1779,0.2575,-0.092,-0.0628,-0.1668,0.0345,980.679,37.5,-0.96,13.56,15.0,272.709,-178.8047,-86.352,71.2915,59.93229101,10.71991311,0.0
8.840881,-1.0129,0.0249,-0.0508,-0.1359,0.0081,0.0073,-0.0732,-0.2328,0.0596,980.6895,37.62,-1.32,15.54,15.0,272.1436,-178.6204,-87.0458,71.2915,59.93229101,10.71991311,0.0
8.901714,-1.0044,0.0396,-0.0611,-0.0469,0.1233,-0.2264,-0.0762,-0.3342,0.0241,980.6895,38.04,-0.6,11.1,15.0,271.1799,-178.4539,-87.8247,64.2879,59.93229101,10.71991311,0.0
8.961405,-1.0266,0.0107,-0.0486,-0.2612,-0.1971,-0.2588,0.0111,-0.1583,0.0571,980.6941,37.08,-0.6,10.5,15.0,271.5561,-178.2328,-88.7275,64.2879,59.93229101,10.71991311,0.0
9.020913,-1.0232,0.0616,-0.0298,-0.2281,0.2684,-0.1056,0.0643,-0.2163,0.1042,980.6941,37.5,-1.08,10.38,15.0,272.3962,-178.0429,-88.9098,64.2879,59.93229101,10.71991311,0.0
9.080026,-0.9748,0.0625,-0.0188,0.245,0.2098,-0.1282,0.0509,-0.3794,0.0223,980.7097,36.78,-1.62,10.68,15.0,270.3226,-177.6439,-89.6717,64.2879,59.93229101,10.71991311,0.0
9.145366,-1.0239,0.077,0.0049,-0.2384,0.3103,-0.0583,0.1437,-0.1534,0.037,980.7332,36.3,-2.7,10.38,16.0,268.6254,-2.5943,-89.3792,64.2879,59.93229101,10.71991311,0.0
9.200977,-0.976,0.0606,0.0379,0.229,0.1261,0.208,0.0967,-0.1907,-0.0315,980.7332,35.1,-2.94,10.2,16.0,267.8804,-2.7336,-89.046,59.2717,59.93229101,10.71991311,0.0
9.262299,-1.0139,0.0726,0.0293,-0.1438,0.2493,0.0331,0.1199,-0.1552,-0.0192,980.7244,36.06,-2.64,7.98,16.0,267.8922,-2.6988,-88.5131,59.2717,59.93229101,10.71991311,0.0
9.32127,-1.0007,0.0821,0.0349,-0.0162,0.3479,0.0206,-0.0573,-0.1974,-0.0699,980.7244,36.6,-1.32,8.58,19.0,270.2462,-2.6684,-88.1175,59.2717,59.93229101,10.71991311,0.0
9.381441,-0.9887,0.0484,0.0279,0.0947,0.0611,-0.2424,0.0026,0.1306,-0.0034,980.7261,36.36,-1.26,6.3,19.0,271.5818,-2.4133,-86.9852,59.2717,59.93229101,10.71991311,0.0
9.450186,-1.009,0.0704,0.0437,-0.0997,0.2791,-0.0011,-0.0573,0.0384,-0.0522,980.7427,36.48,-1.44,6.3,19.0,272.1697,-2.3987,-87.4868,59.2717,59.93229101,10.71991311,0.0
9.501585,-0.9966,0.041,0.041,0.0262,0.0105,0.0501,-0.0896,0.3041,-0.0278,980.7427,35.76,-2.58,8.16,20.0,271.4992,-2.2895,-87.9405,70.0227,59.93229101,10.71991311,0.0
9.562124,-1.0156,0.0308,0.0154,-0.1556,-0.0867,-0.0207,-0.0878,0.2308,0.0046,980.7454,35.94,-2.76,9.3,20.0,270.3168,-2.2696,-88.997,70.0227,59.93229101,10.71991311,0.0
9.620948,-0.9951,0.0313,0.0122,0.0459,-0.0976,0.0146,-0.0958,0.0354,0.0455,980.7454,37.8,-0.18,7.86,20.0,271.1968,-2.3613,-89.3855,70.0227,59.93229101,10.71991311,0.0
9.678458,-1.0029,0.0518,0.01,-0.189,0.009,0.2031,-0.0958,0.0354,0.0455,980.7441,36.12,-1.5,8.46,20.0,271.1968,-2.3613,-89.3855,70.0227,59.93229101,10.71991311,0.0
9.744151,-0.9856,0.0472,-0.0056,0.1387,0.0317,-0.0337,-0.0206,0.1697,0.0284,980.7502,36.3,-3.3,12.72,20.0,266.9205,-177.4849,-89.8749,70.0227,59.93229101,10.71991311,0.0
9.799319,-1.0178,0.0354,0.0139,-0.1775,-0.0831,0.1897,-0.0353,-0.0086,-0.0229,980.7502,36.18,-1.68,10.14,20.0,269.7109,-177.4856,-89.6884,63.0846,59.93229101,10.71991311,0.0
9.86191,-1.011,0.041,-0.0027,-0.11,-0.0122,0.0595,-0.0127,0.1728,-0.0308,980.7468,37.62,0.12,9.72,20.0,274.64,-177.578,-89.4981,63.0846,59.93229101,10.71991311,0.0
9.920616,-1.0139,0.0545,-0.0129,-0.1388,0.1347,0.019,0.0173,0.0066,-0.0235,980.7468,36.9,-1.38,10.92,20.0,270.8558,-177.6669,-89.1469,63.0846,59.93229101,10.71991311,0.0
9.980988,-1.0188,0.0599,-0.0149,-0.1861,0.1983,-0.0122,0.0002,0.0262,-0.0284,980.7346,37.02,-1.26,10.86,20.0,271.6649,-177.7307,-89.2175,63.0846,59.93229101,10.71991311,0.0
10.041385,-0.9973,0.0169,-0.0291,0.0241,-0.2163,-0.1053,0.0338,0.0958,-0.0321,980.7397,37.14,-1.38,10.8,20.0,270.9103,-177.7708,-88.9495,63.0846,59.93229101,10.71991311,0.0
10.100949,-0.9797,0.0034,-0.031,0.1972,-0.3068,-0.0859,0.0338,0.0958,-0.0321,980.7397,36.78,-1.14,12.48,26.0,269.6018,-178.0111,-88.7247,57.6387,59.93229101,10.71991311,0.0
10.160549,-1.0371,0.063,-0.032,-0.3655,0.3188,-0.0373,0.0808,0.05,-0.0809,980.7666,37.38,-0.42,11.22,26.0,271.0654,-178.2536,-88.3845,57.6387,59.93229101,10.71991311,0.0
10.221466,-0.9985,-0.0042,-0.0586,0.0127,-0.3069,-0.2625,-0.0017,0.0891,-0.0614,980.7666,36.72,-1.2,11.04,26.0,269.7425,-178.4445,-88.1755,57.6387,59.93229101,10.71991311,0.0
10.280405,-0.987,-0.012,-0.0305,0.1238,-0.3336,0.0858,0.0759,0.0396,-0.0559,980.7524,37.5,-0.6,11.46,26.0,268.8,-178.7365,-87.7492,57.6387,59.93229101,10.71991311,0.0
10.342978,-1.019,0.0161,-0.033,-0.19,-0.0123,0.0888,0.1865,0.0635,0.0107,980.7378,37.5,0.36,10.92,30.0,272.9654,-179.0047,-87.5918,57.6387,59.93229101,10.71991311,0.0
10.400413,-1.0185,0.0511,-0.0743,-0.1866,0.338,-0.2819,0.1804,0.1594,-0.0174,980.7378,38.58,0.42,9.96,30.0,276.563,-179.0509,-87.3931,54.4432,59.93229101,10.71991311,0.0
10.462047,-0.9907,0.01,-0.0816,0.082,-0.0526,-0.2634,0.104,0.0738,-0.0308,980.7456,37.74,-0.36,10.44,30.0,274.1512,-179.119,-86.865,54.4432,59.93229101,10.71991311,0.0
10.520689,-1.0603,0.0078,-0.0799,-0.6069,-0.0649,-0.1354,0.104,0.0738,-0.0308,980.7456,37.44,-0.06,11.4,52.0,273.1443,-179.1734,-86.2137,54.4432,59.93229101,10.71991311,0.0
10.581459,-0.9675,0.0413,-0.0733,0.3011,0.2212,-0.0549,0.1455,-0.0428,0.0553,980.7493,38.22,0.3,11.28,52.0,276.7879,-178.9286,-86.1208,54.4432,59.93229101,10.71991311,0.0
10.643443,-1.0498,0.043,-0.0889,-0.512,0.2104,-0.1291,0.0411,0.2559,0.0382,980.7664,38.4,0.24,11.34,52.0,277.0024,-178.767,-85.6574,54.4432,59.93229101,10.71991311,0.0
10.701501,-1.01,0.0235,-0.086,-0.1293,-0.0129,-0.0149,0.0038,-0.096,0.04,980.7664,37.56,-0.78,12.06,47.0,272.3754,-178.5814,-85.1558,52.0931,59.93229101,10.71991311,0.0
10.760689,-1.0606,0.0537,-0.0559,-0.6214,0.2627,0.2304,-0.1043,0.061,0.0376,980.7595,38.1,-1.08,13.98,47.0,271.6898,-178.457,-85.4441,52.0931,59.93229101,10.71991311,0.0
10.822226,-0.9843,0.0173,-0.0647,0.1259,-0.114,0.1326,-0.0542,-0.1827,0.0217,980.7595,37.8,-0.24,11.04,47.0,271.3308,-178.3405,-85.5121,52.0931,59.93229101,10.71991311,0.0
10.88196,-1.0181,0.0452,-0.0603,-0.1987,0.1331,0.0874,-0.1177,-0.0416,0.0278,980.7761,37.26,-0.72,11.28,47.0,271.1055,-178.1893,-86.0291,52.0931,59.93229101,10.71991311,0.0
10.943253,-0.9922,0.03,-0.0716,0.0567,-0.0323,-0.0559,-0.0958,-0.0844,0.018,980.78,38.34,-0.12,11.04,44.0,271.2136,-178.0903,-86.223,52.0931,59.93229101,10.71991311,0.0
11.002531,-1.0022,0.0381,-0.0528,-0.0414,0.0351,0.1225,-0.0322,0.0213,0.0376,980.78,37.32,-1.38,11.46,44.0,270.1277,-178.0224,-86.258,50.357,59.93229101,10.71991311,0.0
11.060579,-0.9997,0.0415,-0.0572,-0.0176,0.0438,0.067,-0.0121,0.0225,0.026,980.7795,37.62,-1.56,10.68,44.0,260.6462,-177.8772,-86.33,50.357,59.93229101,10.71991311,0.0
11.119517,-1.0017,0.0613,-0.0689,-0.0423,0.2195,0.0235,-0.0011,0.193,0.0241,980.7795,37.5,-1.44,11.76,48.0,265.5329,-177.7711,-85.9113,50.357,59.93229101,10.71991311,0.0
11.181937,-1.0088,0.0557,-0.0748,-0.1163,0.1401,0.0148,0.0099,0.0372,0.0302,980.7705,37.32,-1.92,13.74,48.0,263.7542,-177.6284,-85.6253,50.357,59.93229101,10.71991311,0.0
11.244602,-0.9978,0.0623,-0.0706,-0.0124,0.1661,0.083,0.0008,0.1093,0.0223,980.7817,38.04,-1.02,12.18,48.0,273.2156,-177.4027,-85.463,50.357,59.93229101,10.71991311,0.0
11.300046,-1.0027,0.0068,-0.1021,-0.0683,-0.4001,-0.1428,-0.0243,0.2296,-0.018,980.7817,37.44,-2.34,13.8,46.0,267.6893,-177.2698,-84.9749,49.1834,59.93229101,10.71991311,0.0
11.360698,-1.0061,0.0095,-0.1099,-0.1088,-0.3634,-0.1376,-0.0261,0.1117,0.0076,980.7517,37.56,-2.46,13.92,46.0,267.0764,-177.3304,-84.4948,49.1834,59.93229101,10.71991311,0.0
11.422028,-0.9961,0.0073,-0.1109,-0.0149,-0.3336,-0.0817,-0.0499,0.1129,-0.0425,980.7517,38.64,-1.2,13.5,46.0,266.717,-177.6308,-84.1114,49.1834,59.93229101,10.71991311,0.0
11.480136,-1.0161,0.0071,-0.1287,-0.2145,-0.2822,-0.2057,-0.0951,0.0628,-0.0571,980.7649,39.0,-0.84,13.62,46.0,269.467,-177.9451,-83.8143,49.1834,59.93229101,10.71991311,0.0
11.541484,-1.0259,-0.0193,-0.1266,-0.3129,-0.4648,-0.1388,-0.0457,0.0109,-0.0773,980.7598,38.94,-0.24,13.14,44.0,272.0361,-178.389,-83.5489,49.1834,59.93229101,10.71991311,0.0
11.600106,-1.0293,0.0022,-0.1148,-0.3444,-0.1708,-0.0238,0.0118,-0.0422,-0.0229,980.7598,37.92,-0.96,13.92,44.0,271.748,-178.876,-83.5494,49.9056,59.93229101,10.71991311,0.0
11.659314,-0.9763,-0.0144,-0.129,0.1752,-0.3015,-0.1584,0.0582,0.0604,0.0388,980.7659,37.08,-1.26,14.94,44.0,269.1359,-179.0636,-83.5252,49.9056,59.93229101,10.71991311,0.0
11.719087,-0.9958,0.0217,-0.1285,-0.0248,0.0878,-0.0773,0.0582,0.0604,0.0388,980.7659,38.22,-0.72,14.28,39.0,266.7057,-179.268,-83.0763,49.9056,59.93229101,10.71991311,0.0
11.781433,-0.9997,0.0034,-0.1207,-0.0635,-0.0872,0.0033,-0.0224,-0.0465,0.0009,980.7444,37.86,-0.54,13.98,39.0,268.8455,-179.2945,-83.0528,49.9056,59.93229101,10.71991311,0.0
11.84181,-1.031,0.0603,-0.1366,-0.3724,0.4609,-0.1336,-0.0224,-0.0465,0.0009,980.728,38.4,-0.12,14.16,39.0,269.1072,-179.2379,-82.9424,49.9056,59.93229101,10.71991311,0.0
11.902129,-0.9904,0.0484,-0.1336,0.0202,0.245,-0.0803,-0.0328,0.0207,0.0736,980.728,38.22,-0.9,14.46,37.0,268.773,-178.6619,-82.7966,50.0657,59.93229101,10.71991311,0.0
11.960761,-1.0119,0.0545,-0.1339,-0.1946,0.2237,-0.0686,-0.0524,0.0066,0.0443,980.7429,37.32,-2.16,15.0,37.0,266.8132,-178.1875,-82.7118,50.0657,59.93229101,10.71991311,0.0
12.020522,-1.0361,0.073,-0.109,-0.4316,0.3398,0.1575,-0.0664,-0.0899,0.0486,980.7429,37.8,-1.14,14.64,37.0,267.9496,-177.8021,-82.8169,50.0657,59.93229101,10.71991311,0.0
12.08016,-0.9953,0.0928,-0.1202,-0.0254,0.458,-0.0311,-0.0976,-0.088,0.037,980.7393,37.56,-2.4,17.34,37.0,267.5299,-177.3596,-83.2769,50.0657,59.93229101,10.71991311,0.0
12.142292,-0.9626,0.0811,-0.1063,0.2952,0.2548,0.0687,-0.1031,-0.0758,0.0211,980.7424,38.4,-1.56,15.48,37.0,269.2098,-176.8431,-83.4899,50.0657,59.93229101,10.71991311,0.0
12.200792,-0.9492,0.0767,-0.1121,0.4289,0.1553,-0.0364,-0.0994,-0.0074,0.0082,980.7424,37.86,-1.56,14.58,37.0,269.4715,-176.5128,-83.768,49.4255,59.93229101,10.71991311,0.0
12.261304,-1.0611,0.0684,-0.1102,-0.6737,0.0338,0.0141,-0.089,0.1679,0.0254,980.73,37.26,-1.62,14.46,37.0,268.5217,-176.2784,-83.5819,49.4255,59.93229101,10.71991311,0.0
12.321485,-0.998,0.043,-0.0928,-0.06,-0.2322,0.2095,-0.0811,-0.1546,0.0119,980.73,38.34,-1.38,14.46,39.0,268.7619,-176.1788,-83.4316,49.4255,59.93229101,10.71991311,0.0
12.386439,-1.0085,0.0535,-0.1246,-0.1532,-0.1266,-0.1881,0.0301,0.0036,0.0308,980.7249,38.22,-0.96,15.0,39.0,273.1675,-176.1938,-83.9406,49.4255,59.93229101,10.71991311,0.0
12.442081,-1.0054,0.0506,-0.1309,-0.1237,-0.1574,-0.2372,0.0747,-0.0777,0.0266,980.7314,38.46,-1.2,14.04,39.0,273.0655,-176.1822,-83.8628,49.4255,59.93229101,10.71991311,0.0
12.500287,-0.9953,0.052,-0.1014,-0.0168,-0.1303,-0.0232,0.1071,-0.2041,0.0162,980.7314,37.74,-1.92,14.88,39.0,272.3926,-176.2566,-84.309,49.9381,59.93229101,10.71991311,0.0
12.560733,-1.0112,0.0594,-0.1073,-0.1668,-0.0469,-0.1303,0.0875,0.0922,-0.026,980.7192,37.74,-1.92,13.5,39.0,272.5657,-176.3242,-84.6011,49.9381,59.93229101,10.71991311,0.0
12.620026,-1.0149,0.0596,-0.1014,-0.207,-0.0184,-0.0123,0.0429,0.0415,-0.0382,980.7192,38.7,-1.2,13.14,39.0,275.2863,-176.4769,-84.2465,49.9381,59.93229101,10.71991311,0.0
12.682294,-0.9694,0.0696,-0.1165,0.2357,0.0977,-0.1245,-0.0102,0.0799,-0.0247,980.7646,38.34,-2.22,14.64,39.0,274.371,-176.5821,-84.0334,49.9381,59.93229101,10.71991311,0.0
12.743931,-0.9689,0.0657,-0.1297,0.2339,0.0607,-0.1926,-0.0469,0.1551,0.0254,980.762,38.16,-1.8,14.28,40.0,273.411,-176.5897,-83.6733,49.9381,59.93229101,10.71991311,0.0
12.802906,-1.0488,0.0875,-0.1537,-0.5646,0.2539,-0.3045,-0.0786,0.273,0.0272,980.762,37.5,-2.22,15.3,40.0,271.9176,-176.4731,-82.9491,49.2471,59.93229101,10.71991311,0.0
12.860252,-1.0205,0.0525,-0.1224,-0.3094,-0.1244,0.1559,-0.1776,0.1258,0.0089,980.7695,38.88,-1.2,15.84,40.0,270.6706,-176.2628,-82.0385,49.2471,59.93229101,10.71991311,0.0
12.923195,-0.9975,0.0401,-0.1427,-0.0826,-0.2621,-0.0627,-0.1043,-0.0056,0.0345,980.7695,38.16,-1.14,15.54,37.0,271.1322,-176.1716,-82.1555,49.2471,59.93229101,10.71991311,0.0
12.981099,-1.011,0.0508,-0.1495,-0.2212,-0.1675,-0.0863,-0.0243,0.1264,0.0009,980.7593,38.16,-1.62,15.48,37.0,270.7339,-176.1086,-81.8978,49.2471,59.93229101,10.71991311,0.0
13.040901,-1.019,0.0569,-0.1637,-0.3053,-0.1046,-0.1877,0.005,-0.0178,0.0131,980.7622,38.76,-1.56,16.68,37.0,270.3051,-176.1265,-81.6766,49.2471,59.93229101,10.71991311,0.0
13.101489,-0.9773,0.0493,-0.15,0.1112,-0.1872,-0.1071,0.0374,-0.1418,0.0235,980.7622,37.92,-2.28,18.24,33.0,269.9047,-176.0773,-81.9924,48.9545,59.93229101,10.71991311,0.0
13.163365,-1.0173,0.0472,-0.1522,-0.2782,-0.2065,-0.1509,0.1235,0.0659,0.0357,980.7595,37.86,-2.7,16.5,33.0,266.6919,-176.0909,-82.1237,48.9545,59.93229101,10.71991311,0.0
13.219744,-0.9895,0.0613,-0.1634,-0.0147,-0.0569,-0.1896,0.1364,0.0567,0.0571,980.7595,38.7,-1.32,15.24,33.0,270.1826,-176.1537,-81.7021,48.9545,59.93229101,10.71991311,0.0
13.282399,-0.989,0.1168,-0.1275,-0.0098,0.4808,0.159,-0.0615,-0.1381,-0.0315,980.7688,38.94,-2.22,15.6,33.0,269.187,-176.1199,-81.7216,48.9545,59.93229101,10.71991311,0.0
13.341838,-1.0176,0.0569,-0.1373,-0.2845,-0.1206,0.018,-0.1202,0.0952,-0.0418,980.7742,38.58,-1.56,16.74,34.0,269.2519,-176.033,-81.988,48.9545,59.93229101,10.71991311,0.0
13.399702,-1.0476,0.0542,-0.1427,-0.5862,-0.1295,0.0241,-0.0646,0.039,-0.0516,980.7742,37.92,-2.58,15.72,34.0,265.1342,-176.1348,-81.6415,54.1439,59.93229101,10.71991311,0.0
13.462439,-0.9616,0.0811,-0.1393,0.2628,0.1521,0.023,-0.0805,-0.1131,-0.0199,980.7725,38.4,-1.92,17.04,34.0,266.2026,-176.2417,-81.8474,54.1439,59.93229101,10.71991311,0.0
13.522625,-0.977,0.0454,-0.1143,0.12,-0.2113,0.2027,0.0356,-0.0899,0.0449,980.7725,37.92,-1.32,15.48,33.0,270.1094,-176.1605,-82.2281,54.1439,59.93229101,10.71991311,0.0
13.58017,-1.0347,0.0858,-0.1637,-0.4399,0.1571,-0.3327,0.159,-0.0587,0.0822,980.7744,37.74,-2.58,16.92,33.0,268.9999,-176.0047,-82.5325,54.1439,59.93229101,10.71991311,0.0
13.641409,-1.0615,0.0953,-0.1209,-0.6973,0.2562,0.0431,-0.0139,-0.2573,-0.0889,980.7756,38.22,-2.16,15.9,33.0,267.4612,-176.0386,-82.7881,54.1439,59.93229101,10.71991311,0.0
13.702482,-0.9352,0.0616,-0.1229,0.5639,-0.0327,-0.1512,0.0276,-0.1009,-0.0058,980.7756,38.46,-1.68,14.82,36.0,268.3094,-176.2813,-83.8222,52.3395,59.93229101,10.71991311,0.0
13.760566,-0.988,0.129,-0.1471,0.039,0.6193,-0.3245,0.0063,0.2522,-0.0076,980.7808,37.62,-2.94,17.76,36.0,267.9705,-176.2299,-83.4468,52.3395,59.93229101,10.71991311,0.0
13.819196,-1.0256,0.0906,-0.1346,-0.349,0.2224,-0.0564,0.0063,0.2522,-0.0076,980.7808,38.64,-1.56,15.06,36.0,267.1356,-176.1065,-82.584,52.3395,59.93229101,10.71991311,0.0
13.880438,-1.0134,0.0623,-0.1224,-0.2262,-0.081,0.0254,-0.0585,-0.085,0.0241,980.761,38.04,-1.5,15.42,36.0,266.9504,-175.9562,-82.8067,52.3395,59.93229101,10.71991311,0.0
13.943783,-0.9907,0.0545,-0.12,-0.0047,-0.1756,0.0478,-0.0585,-0.085,0.0241,980.7539,39.3,-1.26,14.88,36.0,267.5281,-175.851,-82.8151,52.3395,59.93229101,10.71991311,0.0
14.002288,-1.0085,0.0723,-0.1246,-0.1866,-0.0194,0.0471,0.0392,0.0494,0.0528,980.7539,38.1,-3.3,16.68,36.0,266.5431,-175.742,-82.5493,51.3033,59.93229101,10.71991311,0.0
14.061196,-1.0154,0.084,-0.1444,-0.2579,0.0739,-0.1267,0.0166,0.0549,0.0229,980.7473,37.86,-2.94,17.22,36.0,265.8119,-175.6158,-82.4289,51.3033,59.93229101,10.71991311,0.0
14.120728,-1.0168,0.0875,-0.1292,-0.2772,0.101,0.0548,-0.0072,-0.0221,0.0034,980.7473,37.98,-2.7,15.3,36.0,264.4697,-175.5777,-82.2332,51.3033,59.93229101,10.71991311,0.0
14.182437,-0.9584,0.0845,-0.1446,0.2962,0.0634,-0.1101,0.005,0.072,0.0357,980.7473,38.82,-2.58,17.58,36.0,264.8231,-175.5258,-82.3161,51.3033,59.93229101,10.71991311,0.0
14.242046,-0.9687,0.1116,-0.1444,0.1848,0.3037,-0.0439,-0.0231,0.1013,0.0254,980.7346,38.28,-2.4,16.44,36.0,265.0923,-175.377,-81.9365,51.3033,59.93229101,10.71991311,0.0
14.302088,-1.0325,0.0684,-0.1331,-0.4529,-0.1495,0.137,-0.0389,0.072,0.0107,980.7346,38.58,-2.28,16.74,34.0,265.3194,-175.2043,-81.5155,51.1068,59.93229101,10.71991311,0.0
14.363182,-0.998,0.0508,-0.1493,-0.1106,-0.3139,-0.0479,-0.0646,-0.0514,-0.0486,980.7405,38.4,-2.82,17.04,34.0,263.9696,-175.2512,-81.6753,51.1068,59.93229101,10.71991311,0.0
14.421531,-1.008,0.0591,-0.172,-0.2072,-0.1961,-0.2607,0.0215,0.1154,-0.0247,980.7405,37.8,-2.88,16.26,34.0,265.597,-175.4641,-81.6195,51.1068,59.93229101,10.71991311,0.0
14.481602,-0.9922,0.0782,-0.1708,-0.0632,0.0205,-0.157,0.0258,0.0793,-0.0266,980.7561,38.58,-1.98,15.42,34.0,265.8857,-175.6396,-81.0775,51.1068,59.93229101,10.71991311,0.0
14.542082,-0.9861,0.086,-0.1713,-0.0032,0.1213,-0.1516,-0.0078,-0.0398,-0.0394,980.749,38.28,-2.22,17.16,32.0,269.6187,-175.7809,-81.0189,51.1068,59.93229101,10.71991311,0.0
14.600679,-0.9648,0.1053,-0.1725,0.205,0.3138,-0.1609,-0.0658,0.0738,-0.0351,980.749,38.82,-1.92,17.4,32.0,268.9817,-175.8008,-81.0035,52.4305,59.93229101,10.71991311,0.0
